family,scenario,field,segment,n_traj,n_time,dt,grid,static_share,dynamic_share,boxcar_low_share,boxcar_mid_share,boxcar_high_share,boxcar_share_bin1,boxcar_share_le_2,boxcar_share_le_4,boxcar_share_le_8,boxcar_modes_50,boxcar_modes_90,boxcar_modes_99,boxcar_effective_modes,boxcar_centroid_rel,boxcar_ar1_phi,boxcar_excess_share,boxcar_peak_bin,boxcar_peak_over_null,boxcar_peak_rel_nyquist,boxcar_low_share_sd,boxcar_excess_share_sd,hann_low_share,hann_mid_share,hann_high_share,hann_share_bin1,hann_share_le_2,hann_share_le_4,hann_share_le_8,hann_modes_50,hann_modes_90,hann_modes_99,hann_effective_modes,hann_centroid_rel,hann_ar1_phi,hann_excess_share,hann_peak_bin,hann_peak_over_null,hann_peak_rel_nyquist,hann_low_share_sd,hann_excess_share_sd,spatial_box_low_share,spatial_box_mid_share,spatial_box_high_share,spatial_box_share_bin1,spatial_box_share_le_2,spatial_box_share_le_4,spatial_box_share_le_8,spatial_box_modes_50,spatial_box_modes_90,spatial_box_modes_99,spatial_box_effective_modes,spatial_box_centroid_rel,spatial_radial_low_share,spatial_radial_mid_share,spatial_radial_high_share,spatial_radial_share_bin1,spatial_radial_share_le_2,spatial_radial_share_le_4,spatial_radial_share_le_8,spatial_radial_modes_50,spatial_radial_modes_90,spatial_radial_modes_99,spatial_radial_effective_modes,spatial_radial_centroid_rel,spatial_var_at_modes_4,spatial_var_at_modes_8,spatial_var_at_modes_12,spatial_var_at_modes_16
Gray-Scott reaction-diffusion,spirals,B,train,3,60,10.0,128x128,0.12524684833915467,0.8747531516608451,0.7776091039861949,0.20055026397208486,0.02184063204172017,0.4713061769887028,0.6787968190873533,0.8336933443264409,0.9290377220393702,2,7,20,3.5580842342849572,0.0999769849333093,0.8999107805902747,0.03303788906082571,2,1.1100956453372492,0.06666666666666667,0.029748588214716803,0.006087463553730751,0.9681550252344804,0.031840036970587314,4.937794932307333e-06,0.6333765704772426,0.9014865916861758,0.9886534103260035,0.9997365138384212,1,2,5,2.0921650623990216,0.05050428209580496,0.9868873212437999,0.142545923074505,2,1.745944490896724,0.06666666666666667,0.0011112525414531018,0.002802317405817594,0.5262771547056898,0.4704493237256672,0.003273521568642907,0.03686434584000427,0.13573428643954266,0.33918588690694007,0.6703084405270903,6,14,26,13.964212466330034,0.11668325180824692,0.6927831292268204,0.30663872648415047,0.0005781442890293456,0.03686434584000428,0.13573428643954272,0.3118278529668653,0.6345968900600494,7,15,29,15.044221001640109,0.08872118858185188,0.33918588690694007,0.6703084405270902,0.8519470350349623,0.9358489779848734
Gray-Scott reaction-diffusion,spirals,B,settled,3,501,10.0,128x128,0.027636766224257554,0.9723632337757425,0.957861026659501,0.04145654132340235,0.000682432017096649,0.05310258612480263,0.10818410693540287,0.21431401939916186,0.442744647209027,9,19,39,18.98841107539626,0.0415428883054167,0.9860041842043029,0.5852047548800937,11,10.404266351684717,0.044,0.0008768947726600219,0.008466720843529951,0.962738049404347,0.03725908633662013,2.8642590328918684e-06,0.045313802257343945,0.09988697611370112,0.20517065636300885,0.4368573808348806,9,19,36,18.428103467873207,0.040564037589886595,0.9880983317353362,0.6135723747672859,11,12.02323261474204,0.044,0.0004861180082921346,0.0040319427042888375,0.396264176716898,0.6006268458863855,0.0031089773967164875,0.03535943630935693,0.08795236319403535,0.22752381079716352,0.5525553316225756,8,16,27,16.528768844572877,0.13597299871262464,0.5741354411819842,0.4254017720148822,0.00046278680313367374,0.03535943630935693,0.08795236319403535,0.20111216163724527,0.5105072198757302,8,17,29,17.835595640107815,0.1036958675322257,0.22752381079716355,0.5525553316225758,0.8020076939217758,0.9198279433357377
Gray-Scott reaction-diffusion,spots,A,full,3,1001,10.0,128x128,0.4963295104681711,0.503670489531829,0.9864280332506664,0.011410545235385594,0.002161421513947613,0.43447718946857605,0.6215096417177608,0.7867847196116883,0.9084715055286307,2,8,66,4.120182858005738,0.010729742712042252,0.9932481553760123,0.03891938511652248,6,1.2892816109272531,0.012,0.004033382306637613,0.024111504465646257,0.999994765721051,5.234276606239939e-06,2.34262505496598e-12,0.689715955369572,0.8637966295009053,0.9454847903066652,0.9863265340035628,1,3,9,1.9598357579679235,0.0034441808717110855,0.999,0.10755745522771416,1,1.144362214031906,0.002,9.86504316994653e-07,0.022550763487470007,0.11697748779955085,0.8817230306952948,0.001299481505154322,0.022402218954824252,0.050442036895879255,0.0868084255952836,0.1571255541716006,13,15,19,9.853008169810229,0.18492975844331666,0.16036938243478402,0.8395004495490657,0.00013016801615040407,0.022402218954824256,0.05044203689587926,0.08152716428358914,0.1425089161225112,14,16,21,7.528837724407012,0.1421640683546544,0.08680842559528361,0.15712555417160062,0.4697973115956383,0.9618235154656902
Gray-Scott reaction-diffusion,spots,A,train,3,60,10.0,128x128,0.5408013995628599,0.45919860043714017,0.7959422343502572,0.17692474127679028,0.027133024372952463,0.49793785118699263,0.6894572592453727,0.854019895327687,0.9343624521530621,2,6,23,3.3168784988919366,0.09828769994743185,0.8992974215547103,0.05406293136252826,3,1.129888837239516,0.1,0.006930073822750517,0.009358111667754168,0.9876086940041573,0.01238979845317931,1.5075426633829856e-06,0.760388794353342,0.9495095311179766,0.9962264333059989,0.9999050914011778,1,2,4,1.624719810795453,0.04361156703746678,0.9910140283322769,0.18935178362731236,1,1.2524615713797826,0.03333333333333333,0.00045634268780711133,0.000995959943301938,0.625982570093997,0.3735889296595104,0.0004285002464923681,0.0648180549279796,0.18833103245941069,0.4332779948242923,0.7668341421614051,5,11,18,11.580183364147342,0.09421102245338389,0.7894256285594663,0.21052898337874912,4.5388061784640345e-05,0.0648180549279796,0.18833103245941074,0.38982645092709045,0.7361984205914752,5,12,20,12.38140319608948,0.0709612497358002,0.4332779948242923,0.7668341421614051,0.9362996881009485,0.9834273416936492
Gray-Scott reaction-diffusion,spots,A,settled,3,501,10.0,128x128,0.9654095687706581,0.03459043122934182,0.9802842365063449,0.016546032810664,0.003169730682990708,0.6562769992127792,0.7969893144544199,0.8872481887183915,0.9403706878837056,1,5,49,2.1937388754752063,0.014238644233439233,0.9900100184237818,0.15168969260386506,1,1.3006213010455965,0.004,0.0009176278770783253,0.006702692744156032,0.9999998810954569,1.1890143448944291e-07,3.1086355756598723e-12,0.9083605841886545,0.9929461241400235,0.9995508463979262,0.9999604760843226,1,1,2,1.2014804854026773,0.004404106264279318,0.999,0.30174252154585185,1,1.4974176341391405,0.004,1.0447952524646295e-07,0.01247977287394169,0.002576907751895974,0.9958518285847726,0.001571263663331351,0.0002793990964575666,0.0004591331773101659,0.001108994036234198,0.0060474193283331186,14,16,19,6.3338647688606935,0.2112869366164172,0.0060241720260371225,0.9938180385789559,0.00015778939500699085,0.0002793990964575667,0.00045913317731016603,0.0009284801707515601,0.004335397225106871,14,16,20,4.178872199388409,0.1626917774505926,0.001108994036234198,0.006047419328333118,0.2950241794694234,0.9615970607451706
Gray-Scott reaction-diffusion,spots,B,full,3,1001,10.0,128x128,0.5949449776746508,0.4050550223253491,0.9806434167864772,0.017235847920447585,0.0021207352930753785,0.49092023764623033,0.6558229846572154,0.7892235685391407,0.8972792227814987,2,9,96,3.5561079310030475,0.011883309102351611,0.9917374441802388,0.08990197747516494,1,1.2175187965938041,0.002,0.006487327991531423,0.05179927090083174,0.9999889739150872,1.1026077205536093e-05,7.707320830294546e-12,0.678595599986692,0.8708125757186116,0.949247720536559,0.9853900172151672,1,3,10,1.9946342801813983,0.003455570578363196,0.999,0.11457340144542028,2,1.251971411990179,0.004,3.1864731099891148e-06,0.023146610047648366,0.04255772383857942,0.9507545999804542,0.0066876761809665335,0.0066760277233946785,0.015487755706911816,0.02892620202778966,0.06551699871420845,13,16,27,8.51667715568002,0.20630458133005383,0.06676197346484224,0.9324266673755117,0.0008113591596459933,0.006676027723394678,0.015487755706911813,0.0266546628892627,0.05601315464318332,14,17,30,6.411927778163628,0.1588676798630254,0.028926202027789658,0.06551699871420845,0.36438647398186624,0.9271369307775298
Gray-Scott reaction-diffusion,spots,B,train,3,60,10.0,128x128,0.45158903750961277,0.5484109624903873,0.6911654933314624,0.2796356611091056,0.029198845559431856,0.4115523415605055,0.5813537757292182,0.7627640758934409,0.8947777611782408,2,9,21,4.521899456773686,0.12101703069657468,0.8644230404182741,0.05284883098317143,9,1.1977971686089417,0.3,0.02354873980442215,0.007823910978590892,0.9783248579708435,0.021668148760520863,6.993268635620125e-06,0.7163107980287958,0.9321833645714719,0.9917150637603868,0.9996495482474861,1,2,4,1.7792347507069068,0.046255889166318925,0.989315817557387,0.1724713720312519,2,1.4087879173715787,0.06666666666666667,0.0014207379395890169,0.0023247522712050413,0.4625422166473082,0.5338915612313745,0.0035662221213173207,0.04004636859149009,0.11740725244577005,0.2974769039087716,0.6106642448177133,7,14,27,15.318838774072404,0.12455613314788769,0.6336943539631232,0.36580897942537827,0.000496666611498387,0.04004636859149009,0.11740725244577005,0.26082615632866113,0.5738778376884937,7,15,29,16.46143612424388,0.09464055420519751,0.29747690390877163,0.6106642448177133,0.8438291499347644,0.938704899421709
Gray-Scott reaction-diffusion,spots,B,settled,3,501,10.0,128x128,0.9644999493162051,0.035500050683794894,0.9805086844728299,0.016357689030213778,0.0031336264969565398,0.659146030530123,0.7989624587049676,0.8884714447797053,0.9410471369293364,1,5,49,2.177341211935989,0.014128492905261306,0.9901223520921134,0.1527421672953152,1,1.3016212520963573,0.004,0.0009127734544255303,0.006704037355544984,0.9999998978481442,1.0214914403878048e-07,2.7117029824545258e-12,0.906527530198932,0.9929849226457651,0.9995418921902349,0.9999631860347591,1,1,2,1.205837078365272,0.0044112981031890555,0.999,0.2999094675561293,1,1.494395874480787,0.004,8.777463377342642e-08,0.012101993942516067,0.0008459557607148333,0.9919898933290909,0.007164150910194151,6.978999841026003e-05,0.00011669920306500004,0.00031102155444047284,0.0026042492987284147,14,16,27,6.572333546694971,0.2177443287669691,0.0024847283169945845,0.9966569872270407,0.0008582844559646393,6.978999841026002e-05,0.00011669920306500001,0.00025289830750940974,0.0016165421035342418,15,17,28,4.379007880000807,0.16778814149795812,0.0003110215544404729,0.0026042492987284147,0.2660030256653746,0.9360949739493967
Gray-Scott reaction-diffusion,worms,A,full,3,1001,10.0,128x128,0.6253038587232758,0.374696141276724,0.9868025686230878,0.010596422138514998,0.002601009238397307,0.679084694081713,0.8201153598328119,0.9084803050044467,0.9509530700174628,1,4,68,2.057917480818074,0.008599539441780874,0.9927547109729333,0.24570627317010282,1,1.5669554858159769,0.002,0.0035432598833783965,0.059956406598928404,0.9999992951727618,7.048266466047481e-07,5.917764441770665e-13,0.6798100673376134,0.8953831682326692,0.976605690768684,0.9981341353396939,1,3,6,1.9507756269500627,0.0030485953758540114,0.999,0.13914399395947782,2,1.4040974190078577,0.004,1.6824358624908572e-07,0.014544459366380018,0.2456632765443621,0.7534407784411935,0.0008959450144442078,0.014205603679603877,0.04995939477866389,0.1400462937424646,0.4046717306408869,9,15,22,14.661149313383337,0.14856712884237167,0.4209894288964971,0.5788100876373632,0.0002004834661397187,0.01420560367960388,0.0499593947786639,0.12643975893836976,0.35030693041822497,10,16,24,15.465929336836446,0.11381135563955765,0.1400462937424646,0.4046717306408869,0.7832528305100804,0.9460773083146551
Gray-Scott reaction-diffusion,worms,A,train,3,60,10.0,128x128,0.793453432991225,0.2065465670087749,0.6326150957698906,0.2849819848985554,0.082402919331554,0.31059348844546075,0.5083424273270384,0.7070563485857244,0.83055506408775,2,14,28,6.158499202429822,0.16528409881970127,0.7668943209916899,0.08185184186453735,1,1.2400687979492415,0.03333333333333333,0.06060280533123486,0.023803622014363122,0.9735370486082625,0.026457879671384542,5.071720352957954e-06,0.8335730894652097,0.9324081492734242,0.9911855149834043,0.9997615754078425,1,2,4,1.4151151833617637,0.04246470122927516,0.9922757224886343,0.22605598986959277,1,1.3720981516735298,0.03333333333333333,0.0025123801367894763,0.008093237725651058,0.48578244126273895,0.5132082599723761,0.0010092987648848443,0.02121562007178001,0.07242028360235558,0.27595144133827293,0.6527133074094599,7,14,21,13.390388975226111,0.11903455745894903,0.6793150286205119,0.3205253010538694,0.00015967032561873463,0.02121562007178001,0.07242028360235558,0.24940237073993843,0.6129473557816263,7,15,23,14.496636905165277,0.09027869486358539,0.27595144133827293,0.6527133074094599,0.8611565851441706,0.9574626961939559
Gray-Scott reaction-diffusion,worms,A,settled,3,501,10.0,128x128,0.8747338631913232,0.12526613680867688,0.985585967985509,0.012097175818613134,0.002316856195878018,0.6986524819167478,0.8366272600173219,0.9156616948222488,0.9561310075504325,1,4,36,1.9563385601135612,0.01178416662270796,0.9926508211382109,0.15287604490310183,1,1.280107447913292,0.004,0.00028334969212644666,0.006685942832631977,0.9999988060596566,1.1939387456663614e-06,1.5976302325296608e-12,0.7850245670320333,0.9628980166922587,0.9964321604148141,0.9994765387812234,1,2,3,1.5415618665043123,0.005083824467643289,0.999,0.20389671615597768,1,1.2941002178734702,0.004,1.0674268343698003e-07,0.0006060771641017093,0.16352155752719105,0.8356213696333717,0.0008570728394371643,0.011228596893648598,0.034629615547409585,0.09046500674560645,0.30912820418966025,10,15,23,13.193630528846198,0.1598458769396383,0.3187535129364065,0.6810327695416556,0.00021371752193791863,0.011228596893648602,0.03462961554740959,0.08306093237383332,0.2489190048349886,11,16,25,13.387154073209638,0.12312808149624781,0.09046500674560645,0.3091282041896603,0.7503687226292982,0.9426440358632151
Gray-Scott reaction-diffusion,worms,B,full,3,1001,10.0,128x128,0.6218060519912741,0.37819394800872586,0.9856302291923026,0.01259409438330008,0.0017756764243973713,0.6619215427314189,0.8048190836211426,0.8992923846597977,0.9483442861168374,1,5,74,2.1543369576078226,0.00855082134577755,0.993631269102895,0.20108767632620816,1,1.436356116564992,0.002,0.0040141676188898915,0.05409895311727255,0.9999983381532073,1.6618455950552882e-06,1.1977125699614038e-12,0.6405869354296787,0.8607658352748375,0.9585976385726855,0.9953731570567153,1,3,7,2.152198532707316,0.0033481420008080486,0.999,0.10452666100164631,2,1.43409647914782,0.004,6.170327091471781e-07,0.017909827662387676,0.1615904418372792,0.8341738375251158,0.004235720637605021,0.008337603804961612,0.029732723479418112,0.08705244611329657,0.2911413108735594,11,17,27,15.433722562714973,0.17252861673567765,0.30307528230886155,0.6957492232430984,0.0011754944480401425,0.008337603804961612,0.029732723479418112,0.07802985905487261,0.24286933355068793,12,18,29,16.102955767280868,0.1326959880938748,0.08705244611329657,0.2911413108735594,0.6763233380790411,0.8894962399238345
Gray-Scott reaction-diffusion,worms,B,train,3,60,10.0,128x128,0.7719903799004504,0.22800962009954975,0.6283941664525554,0.32355871896425054,0.048047114583193905,0.30955109155278526,0.5020053799098043,0.7068210341857792,0.8504976949760906,2,11,24,6.160739502213272,0.14746229359110843,0.8143410428874381,0.030049547954929087,10,1.2103779858901034,0.3333333333333333,0.015028213454321373,0.01784378266195909,0.973386490982448,0.026602206329576786,1.1302687974965706e-05,0.8368064926025169,0.9374991673532378,0.9898496311928314,0.9995562779911416,1,2,5,1.404515185398319,0.04232152906141272,0.9923609888380656,0.22926444081289282,1,1.3773639045026649,0.03333333333333333,0.0018657507735260418,0.007573399869446104,0.38605995261853476,0.6090089749089026,0.004931072472562931,0.015355385938214042,0.053016720327219546,0.21211915406635523,0.5395834326840437,8,16,28,16.35522786947009,0.1422963414011093,0.5643213712635275,0.43468871269632336,0.0009899160401493133,0.015355385938214042,0.053016720327219546,0.19162154204715523,0.5005401503648605,8,17,30,17.77487530832905,0.10846028174492309,0.21211915406635523,0.5395834326840437,0.7679429721723197,0.9068232875157202
Gray-Scott reaction-diffusion,worms,B,settled,3,501,10.0,128x128,0.8661783804708248,0.1338216195291751,0.9865181817207253,0.011315199093443692,0.002166619185831067,0.6919375413673405,0.8357104697910258,0.91920654846174,0.958811241969087,1,4,34,1.984683009826322,0.011466055779952947,0.9931047723006232,0.13959517022944012,1,1.2527330466099407,0.004,0.0003502383510051027,0.009654443504595642,0.999997992658159,2.0073404368543305e-06,1.4043180654226792e-12,0.746553196917689,0.942326402328808,0.9934271621141523,0.9992956126444809,1,2,4,1.6739063972772485,0.005374781524154952,0.999,0.183325101792527,2,1.2847423910756632,0.008,1.8747269612353198e-07,0.0028567609136953397,0.10108972948295326,0.8950130815346634,0.003897188982383381,0.006212528983261712,0.019429818199434894,0.05263814308402952,0.21525056286303826,11,17,27,13.690173588691678,0.18139882819971231,0.22068814289488226,0.7781126036816326,0.001199253423485211,0.006212528983261713,0.019429818199434894,0.04799919205277901,0.16405676091825475,12,18,29,13.738179212177366,0.14018528813730846,0.05263814308402952,0.21525056286303829,0.6479581377447293,0.8870456326087605
